date,hour,type,东城东四,东城天坛,西城官园,西城万寿西宫,朝阳奥体中心,朝阳农展馆,海淀万柳,海淀四季青,丰台小屯,丰台云岗,石景山古城,石景山老山,昌平镇,昌平南邵,定陵(对照点),延庆夏都,延庆石河营,怀柔镇,怀柔新城,密云镇,密云新城,平谷镇,平谷新城,顺义新城,顺义北小营,通州永顺,通州东关,大兴黄村,大兴旧宫,亦庄开发区,京东南区域点,门头沟双峪,门头沟三家店,房山良乡,房山燕山
20251227,0,SO2,6,3,7,5,6,6,,7,4,3,3,2,4,3,1,1,3,6,4,2,3,3,1,5,1,1,5,1,2,2,2,1,4,2,3
20251227,0,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251227,0,NO2,56,61,67,69,74,54,,52,63,59,58,60,37,33,26,40,39,37,33,54,54,40,40,59,55,58,69,68,59,65,64,51,49,69,55
20251227,0,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251227,0,O3,2,2,2,1,1,3,,2,2,2,4,2,7,9,6,5,3,8,11,2,3,7,2,1,2,2,4,2,2,2,2,2,1,2,1
20251227,0,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251227,0,CO,1.1,1,1.1,1,1.1,1,,0.8,0.8,0.7,0.7,0.4,0.5,0.6,0.4,0.6,0.9,0.7,0.7,1,1,0.9,1.1,0.9,1,1,1.1,1,1.1,1.2,1,0.5,0.7,0.8,0.6
20251227,0,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251227,1,SO2,4,2,6,5,5,6,,7,4,3,2,1,4,209,3,1,3,6,4,2,3,3,1,6,1,2,5,1,2,2,2,1,4,2,4
20251227,1,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251227,1,NO2,56,56,62,72,67,56,,53,61,58,61,57,37,33,27,38,34,32,30,51,47,36,40,57,52,59,66,68,53,71,65,50,49,70,56
20251227,1,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251227,1,O3,2,2,1,1,1,3,,2,1,2,4,2,7,7,5,3,3,10,11,2,8,8,2,1,3,2,4,2,2,2,2,2,1,2,1
20251227,1,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251227,1,CO,1,1,1.1,1.1,0.9,1.1,,0.8,0.8,0.7,0.7,0.4,0.5,0.6,0.4,0.6,0.9,0.7,0.7,1,0.9,0.8,1,0.9,0.8,1.1,1.1,1,1.1,1.2,1.1,0.5,0.7,0.8,0.5
20251227,1,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
