date,hour,type,东城东四,东城天坛,西城官园,西城万寿西宫,朝阳奥体中心,朝阳农展馆,海淀万柳,海淀四季青,丰台小屯,丰台云岗,石景山古城,石景山老山,昌平镇,昌平南邵,定陵(对照点),延庆夏都,延庆石河营,怀柔镇,怀柔新城,密云镇,密云新城,平谷镇,平谷新城,顺义新城,顺义北小营,通州永顺,通州东关,大兴黄村,大兴旧宫,亦庄开发区,京东南区域点,门头沟双峪,门头沟三家店,房山良乡,房山燕山
20251130,0,SO2,6,2,7,5,6,7,6,1,4,4,4,2,5,3,3,1,3,5,3,1,2,3,3,5,1,3,6,2,5,1,3,1,1,3,3
20251130,0,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251130,0,NO2,68,68,71,78,74,54,59,66,82,57,65,64,37,28,9,37,27,29,19,40,19,34,36,74,64,88,80,50,71,76,73,42,42,79,29
20251130,0,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251130,0,O3,12,3,12,9,14,21,15,1,1,13,3,2,20,16,21,12,21,23,32,11,24,24,9,2,2,1,3,21,2,7,2,7,8,4,32
20251130,0,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251130,0,CO,0.9,0.8,0.7,0.6,0.9,0.7,0.6,1.1,0.7,0.3,0.5,0.4,0.5,0.9,0.2,0.7,0.7,0.6,0.4,0.6,0.6,0.5,0.9,1.1,0.8,1,0.8,0.6,0.7,0.7,1.1,0.5,0.7,0.6,0.6
20251130,0,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251130,1,SO2,7,2,7,6,6,7,5,1,4,4,4,2,4,3,3,1,3,5,2,2,2,3,3,5,3,3,6,3,4,1,3,1,2,2,3
20251130,1,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251130,1,NO2,72,62,66,76,79,58,70,62,81,64,68,62,37,24,9,42,37,30,24,50,23,40,34,68,62,87,81,50,70,78,70,24,42,81,32
20251130,1,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251130,1,O3,8,3,15,7,7,16,2,1,6,8,3,1,18,18,19,3,7,24,28,1,19,18,3,2,1,1,3,16,2,4,2,21,7,1,23
20251130,1,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251130,1,CO,0.9,0.8,0.8,0.7,0.9,0.8,0.9,1.1,0.8,0.4,0.5,0.5,0.4,0.9,0.2,0.8,0.7,0.6,0.4,0.6,0.6,0.5,0.9,0.8,0.8,0.9,0.8,0.6,0.8,0.7,1,0.3,0.6,0.7,0.7
20251130,1,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251130,2,SO2,7,2,7,4,5,6,4,1,4,4,4,2,4,3,3,1,2,5,2,1,2,3,3,4,1,3,6,1,4,1,3,3,2,3,3
20251130,2,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251130,2,NO2,73,65,73,81,93,70,66,57,85,69,71,71,22,24,10,40,38,36,22,51,17,44,35,67,60,86,81,69,67,80,74,25,44,84,28
20251130,2,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251130,2,O3,6,2,8,1,2,6,1,2,6,3,3,2,28,13,19,3,4,18,25,1,19,14,5,2,1,1,3,5,2,2,2,20,6,1,24
20251130,2,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251130,2,CO,1.3,0.8,0.8,0.8,1.2,0.9,0.9,1.1,0.8,0.4,0.7,0.7,0.4,0.9,0.3,0.9,0.7,0.7,0.4,0.5,0.6,0.5,0.9,0.8,0.7,0.8,0.8,0.7,0.8,0.8,1.1,0.4,0.6,0.8,0.7
20251130,2,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251130,3,SO2,6,2,6,4,6,6,5,1,4,4,4,2,4,3,3,1,3,5,2,1,2,3,4,4,3,3,6,1,4,2,4,3,2,2,2
20251130,3,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251130,3,NO2,82,61,84,81,95,77,69,63,77,74,64,67,38,25,7,30,31,29,22,39,23,45,33,63,57,86,80,78,65,88,77,36,46,79,27
20251130,3,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251130,3,O3,2,2,2,1,2,2,1,2,3,2,3,2,14,12,20,11,8,24,24,6,21,13,8,2,2,1,2,2,2,1,1,9,3,2,21
20251130,3,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251130,3,CO,1.3,0.9,1.1,0.8,1.3,1.1,0.9,0.8,0.8,0.4,0.7,0.7,0.4,0.8,0.2,0.7,0.7,0.6,0.4,0.5,0.6,0.5,0.8,0.7,0.6,0.8,0.8,0.8,0.8,0.9,0.9,0.3,0.6,0.7,0.6
20251130,3,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251130,4,SO2,7,2,6,4,5,5,4,1,4,3,4,1,5,3,3,1,3,5,2,1,2,3,3,4,3,3,6,3,4,2,4,3,1,2,2
20251130,4,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251130,4,NO2,87,62,88,86,87,74,67,53,76,69,63,66,44,27,5,32,29,20,22,44,22,42,30,63,57,86,81,79,69,92,85,24,47,70,28
