date,hour,type,东城东四,东城天坛,西城官园,西城万寿西宫,朝阳奥体中心,朝阳农展馆,海淀万柳,海淀四季青,丰台小屯,丰台云岗,石景山古城,石景山老山,昌平镇,昌平南邵,定陵(对照点),延庆夏都,延庆石河营,怀柔镇,怀柔新城,密云镇,密云新城,平谷镇,平谷新城,顺义新城,顺义北小营,通州永顺,通州东关,大兴黄村,大兴旧宫,亦庄开发区,京东南区域点,门头沟双峪,门头沟三家店,房山良乡,房山燕山
20251212,0,SO2,8,,6,5,8,6,6,3,5,6,2,3,8,3,1,2,4,9,6,7,5,6,5,7,3,2,5,1,6,1,4,1,4,2,4
20251212,0,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251212,0,NO2,37,,32,37,37,,32,32,45,28,30,30,41,30,22,19,18,29,34,15,26,16,25,28,27,32,34,35,39,53,43,27,29,39,16
20251212,0,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251212,0,O3,19,,25,22,28,6,26,23,12,29,23,19,14,20,19,41,40,28,22,42,25,33,30,24,24,27,24,19,14,7,15,27,23,17,40
20251212,0,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251212,0,CO,0.7,,0.7,0.7,0.8,0.9,0.9,0.5,0.6,0.4,0.3,0.4,0.8,1.2,0.5,0.5,0.4,0.8,0.6,0.8,0.7,0.8,0.6,0.6,0.6,0.5,0.4,0.5,0.7,0.6,0.6,0.4,0.5,0.4,0.4
20251212,0,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251212,1,SO2,7,,6,5,7,6,5,2,5,6,3,3,8,3,2,3,4,9,6,7,4,5,4,8,4,2,5,1,6,1,3,1,4,1,4
20251212,1,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251212,1,NO2,54,,31,37,58,40,27,27,40,26,26,27,36,28,27,33,34,26,31,17,29,15,22,30,27,31,39,44,45,52,46,22,22,28,16
20251212,1,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251212,1,O3,3,,24,21,10,11,26,25,15,30,25,21,16,21,20,24,25,32,24,40,21,29,32,22,23,26,19,10,10,7,10,29,30,28,39
20251212,1,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251212,1,CO,0.7,,0.6,0.7,0.8,0.9,0.7,0.5,0.5,0.4,0.3,0.4,0.8,1.2,0.6,0.7,0.6,0.8,0.7,0.7,0.7,0.8,0.5,0.6,0.6,0.4,0.4,0.5,0.6,0.6,0.5,0.4,0.5,0.4,0.4
20251212,1,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251212,2,SO2,7,5,5,5,7,7,5,2,4,6,3,3,8,3,1,4,5,9,6,4,4,5,4,10,5,2,5,1,7,2,3,2,4,1,4
20251212,2,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251212,2,NO2,46,55,52,58,59,37,28,24,40,23,28,22,29,25,24,33,36,21,25,27,26,13,19,34,31,42,38,51,44,43,50,21,25,24,13
20251212,2,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251212,2,O3,10,7,4,4,9,15,25,27,13,34,25,25,22,29,19,22,23,37,30,24,21,29,34,19,21,12,17,4,12,14,6,29,26,31,43
20251212,2,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251212,2,CO,0.7,0.9,0.7,0.7,0.8,0.8,0.7,0.4,0.5,0.4,0.3,0.4,0.8,1.2,0.5,0.7,0.7,0.7,0.6,0.7,0.7,0.7,0.5,0.6,0.6,0.5,0.4,0.5,0.7,0.6,0.5,0.4,0.5,0.3,0.4
20251212,2,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251212,3,SO2,7,4,5,4,7,,6,2,5,6,2,3,8,3,1,4,5,10,6,4,3,5,3,7,4,1,5,1,6,2,2,1,3,2,3
20251212,3,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
