date,hour,type,东城东四,东城天坛,西城官园,西城万寿西宫,朝阳奥体中心,朝阳农展馆,海淀万柳,海淀四季青,丰台小屯,丰台云岗,石景山古城,石景山老山,昌平镇,昌平南邵,定陵(对照点),延庆夏都,延庆石河营,怀柔镇,怀柔新城,密云镇,密云新城,平谷镇,平谷新城,顺义新城,顺义北小营,通州永顺,通州东关,大兴黄村,大兴旧宫,亦庄开发区,京东南区域点,门头沟双峪,门头沟三家店,房山良乡,房山燕山
20251216,0,SO2,5,1,4,3,4,3,3,3,3,5,2,1,5,3,3,1,3,5,3,2,3,3,3,5,3,2,4,3,4,2,1,3,4,3,3
20251216,0,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251216,0,NO2,72,64,71,77,82,,65,54,72,60,78,61,43,25,10,44,38,25,21,46,16,39,36,47,56,85,81,76,67,94,75,44,41,92,50
20251216,0,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251216,0,O3,3,4,2,2,3,4,2,2,2,4,4,2,10,10,19,4,7,26,26,3,35,7,7,8,2,1,3,2,2,2,1,6,3,2,8
20251216,0,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251216,0,CO,1.3,1.5,0.9,1,1.2,1.6,0.7,0.8,0.9,0.6,0.9,0.5,0.8,1.2,0.4,1.2,1.3,0.8,0.7,0.7,0.5,0.9,1.2,0.7,0.8,1.2,1.1,1.2,1.4,1.3,1.4,0.4,0.6,0.8,0.8
20251216,0,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251216,1,SO2,5,1,4,3,4,4,3,1,3,5,3,1,5,4,3,1,3,5,3,2,2,1,1,6,3,2,4,3,4,1,3,3,3,2,4
20251216,1,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251216,1,NO2,71,59,71,75,78,63,65,60,72,67,78,66,24,24,6,41,37,25,20,39,19,39,33,35,33,76,71,69,73,85,75,44,40,82,51
20251216,1,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251216,1,O3,3,3,2,1,2,3,2,2,2,1,3,2,32,14,23,4,7,24,26,11,32,7,9,18,18,2,2,2,2,2,1,5,4,2,9
20251216,1,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251216,1,CO,1,1.3,0.9,1,1.2,1.4,0.7,0.9,0.9,0.7,0.7,0.6,0.6,1.1,0.4,1.4,1.5,0.9,0.6,0.6,0.5,0.9,1.1,0.7,0.6,1,0.9,0.9,1.5,1,1.3,0.4,0.6,0.7,0.7
20251216,1,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251216,2,SO2,5,1,4,3,4,4,3,1,4,5,5,1,6,3,3,1,3,5,3,2,3,1,3,6,1,1,4,3,5,1,1,3,4,2,3
20251216,2,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251216,2,NO2,60,58,70,74,76,59,65,69,67,62,68,66,36,23,6,39,36,24,19,21,15,34,31,26,30,71,64,69,67,80,71,45,42,77,41
20251216,2,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251216,2,O3,5,3,2,1,3,3,2,2,1,3,3,2,20,15,12,6,7,23,25,34,39,9,7,27,21,2,1,2,2,2,1,3,2,2,13
20251216,2,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251216,2,CO,0.7,1.2,0.9,1,1.1,1.3,0.6,1,0.8,0.6,0.6,0.7,0.8,1.2,0.4,1.4,1.5,0.8,0.7,0.5,0.5,0.8,1,0.6,0.6,0.8,0.7,0.9,1.5,1.1,1.3,0.4,0.7,0.8,0.7
20251216,2,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251216,3,SO2,4,1,4,3,4,,4,1,4,6,4,1,6,1,3,1,3,5,3,3,3,1,3,6,1,1,4,3,5,2,2,1,4,1,3
20251216,3,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251216,3,NO2,60,54,67,72,60,48,69,66,64,55,64,62,51,27,9,36,36,30,21,21,14,26,27,26,30,68,61,68,68,83,71,45,40,69,37
20251216,3,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251216,3,O3,3,3,2,1,6,7,2,2,1,10,3,2,4,5,26,7,7,19,21,38,41,13,7,27,22,2,2,2,2,2,1,1,1,2,14
20251216,3,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251216,3,CO,1,1.1,0.8,0.9,0.8,0.9,0.8,0.9,0.8,0.7,0.6,0.6,0.9,1.3,0.4,1.2,1.3,0.9,0.6,0.5,0.5,0.8,1,0.6,0.6,0.7,0.5,0.9,1.5,1.3,1.3,0.6,0.7,0.6,0.7
20251216,3,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251216,4,SO2,4,1,3,3,4,4,3,1,4,6,2,1,6,2,3,1,3,6,3,3,3,1,3,5,2,3,4,3,5,3,1,1,4,1,3
20251216,4,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251216,4,NO2,53,53,65,76,58,33,67,60,65,46,61,56,53,33,10,35,33,37,24,20,12,26,29,21,25,59,53,69,70,81,65,46,38,65,37
20251216,4,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251216,4,O3,3,3,2,1,6,26,2,2,1,16,3,2,3,5,24,5,6,16,23,44,43,13,8,34,28,5,11,2,2,2,1,1,1,2,9
20251216,4,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251216,4,CO,0.9,1,0.9,1,0.8,0.9,0.8,0.9,0.8,0.7,0.6,0.6,0.9,1.4,0.4,1.1,1.3,0.8,0.6,0.4,0.5,0.7,0.9,0.5,0.5,0.5,0.4,0.9,1.3,1.1,1.3,0.6,0.7,0.6,0.7
20251216,4,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251216,5,SO2,4,3,3,3,3,4,3,2,4,6,2,1,6,2,3,1,3,5,3,3,3,3,3,5,1,1,4,3,5,2,1,1,4,1,2
20251216,5,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251216,5,NO2,48,51,66,63,47,33,64,58,63,50,59,55,56,35,8,36,31,24,20,13,11,22,28,17,19,41,29,65,73,74,76,43,39,64,36
20251216,5,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251216,5,O3,9,3,2,3,18,24,2,2,1,13,3,2,4,5,25,2,7,25,26,50,49,13,12,40,38,24,31,2,2,2,1,1,1,2,8
20251216,5,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251216,5,CO,0.8,0.9,0.9,0.9,0.7,0.9,0.7,0.9,0.8,0.6,0.6,0.6,0.8,1.4,0.4,1.2,1.3,0.8,0.6,0.4,0.4,0.7,0.9,0.5,0.5,0.4,0.3,1,1,1.1,1.1,0.5,0.7,0.5,0.7
20251216,5,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251216,6,SO2,4,1,3,2,3,3,3,1,4,5,3,1,6,2,3,1,3,5,3,2,2,3,3,5,1,1,3,3,5,1,1,1,4,1,2
20251216,6,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251216,6,NO2,40,48,62,40,50,26,64,50,62,53,63,59,54,34,6,35,29,24,18,12,8,25,26,14,16,30,28,67,73,67,73,46,43,71,34
20251216,6,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251216,6,O3,18,5,2,20,16,33,2,2,1,6,3,2,2,4,22,2,6,33,31,54,52,11,12,47,48,35,33,2,2,1,1,1,2,2,9
20251216,6,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251216,6,CO,0.6,0.9,0.8,0.7,0.7,0.8,0.7,0.8,0.8,0.7,0.6,0.6,0.9,1.4,0.4,1.4,1.6,0.7,0.6,0.4,0.4,0.7,0.9,0.4,0.4,0.3,0.4,0.8,0.9,0.5,1,0.6,0.7,0.7,0.6
20251216,6,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
