date,hour,type,东城东四,东城天坛,西城官园,西城万寿西宫,朝阳奥体中心,朝阳农展馆,海淀万柳,海淀四季青,丰台小屯,丰台云岗,石景山古城,石景山老山,昌平镇,昌平南邵,定陵(对照点),延庆夏都,延庆石河营,怀柔镇,怀柔新城,密云镇,密云新城,平谷镇,平谷新城,顺义新城,顺义北小营,通州永顺,通州东关,大兴黄村,大兴旧宫,亦庄开发区,京东南区域点,门头沟双峪,门头沟三家店,房山良乡,房山燕山
20251113,0,SO2,3,3,1,2,4,3,4,3,3,2,3,1,4,3,3,2,2,4,3,1,2,2,3,4,3,1,4,1,2,3,1,3,1,3,3
20251113,0,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251113,0,NO2,24,19,17,16,40,31,20,9,8,10,9,20,19,11,3,18,35,4,5,39,11,11,11,9,7,22,18,15,22,20,31,7,5,19,6
20251113,0,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251113,0,O3,50,39,53,61,32,42,51,55,59,65,58,69,49,66,60,47,28,64,67,17,46,57,60,61,60,51,54,55,53,53,37,63,65,57,59
20251113,0,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251113,0,CO,0.5,0.2,0.1,0.3,0.2,0.5,0.2,0.1,0.2,0.2,0.3,0.1,0.2,0.6,0.1,0.3,0.3,0.3,0.2,0.3,0.3,0.5,0.3,0.2,0.6,0.2,0.2,0.2,0.3,0.3,0.2,0.2,0.2,0.2,0.5
20251113,0,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251113,1,SO2,3,1,2,2,4,4,4,3,3,3,3,1,4,3,1,2,2,4,3,2,2,2,3,4,3,3,3,1,2,3,3,1,1,3,3
20251113,1,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251113,1,NO2,34,18,27,21,39,36,49,12,18,10,13,29,12,15,4,13,23,3,5,39,13,31,12,12,9,23,19,14,39,28,29,9,8,18,5
20251113,1,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251113,1,O3,38,27,41,53,31,36,23,44,45,64,57,55,54,56,62,49,34,63,64,13,43,29,51,58,54,47,52,51,34,42,37,58,61,55,58
20251113,1,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251113,1,CO,0.3,0.2,0.1,0.3,0.2,0.5,0.3,0.1,0.3,0.2,0.3,0.1,0.2,0.6,0.1,0.3,0.3,0.3,0.2,0.3,0.3,0.5,0.3,0.2,0.6,0.2,0.2,0.2,0.3,0.3,0.2,0.2,0.2,0.2,0.5
20251113,1,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251113,2,SO2,3,1,2,2,4,3,3,3,3,2,3,3,5,3,1,3,3,4,3,2,2,2,3,4,3,2,3,3,2,1,3,3,1,3,3
