date,hour,type,东城东四,东城天坛,西城官园,西城万寿西宫,朝阳奥体中心,朝阳农展馆,海淀万柳,海淀四季青,丰台小屯,丰台云岗,石景山古城,石景山老山,昌平镇,昌平南邵,定陵(对照点),延庆夏都,延庆石河营,怀柔镇,怀柔新城,密云镇,密云新城,平谷镇,平谷新城,顺义新城,顺义北小营,通州永顺,通州东关,大兴黄村,大兴旧宫,亦庄开发区,京东南区域点,门头沟双峪,门头沟三家店,房山良乡,房山燕山
20251203,0,SO2,3,3,1,2,4,3,2,3,2,3,3,3,5,3,3,1,3,5,3,3,2,2,4,3,3,3,3,3,3,3,3,1,1,1,3
20251203,0,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251203,0,NO2,15,18,25,38,21,11,29,15,59,50,24,37,9,10,1,1,1,10,1,50,14,6,1,19,3,17,20,29,25,34,32,16,35,65,11
20251203,0,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251203,0,O3,49,43,37,29,50,52,33,37,1,12,29,18,55,60,38,67,63,53,57,11,41,60,56,40,53,44,45,26,29,23,25,40,18,1,38
20251203,0,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251203,0,CO,0.2,0.2,0.3,0.5,0.7,0.5,0.4,0.5,0.4,0.2,0.2,0.4,0.4,0.8,0.3,0.4,0.1,0.3,0.3,,0.3,0.3,0.5,0.2,0.4,0.2,0.2,0.4,0.4,0.4,0.3,0.3,0.6,0.7,0.5
20251203,0,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251203,1,SO2,3,3,1,2,4,3,3,3,3,3,3,3,5,3,3,1,3,5,2,3,2,2,5,4,1,3,3,1,3,1,3,1,1,1,2
20251203,1,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251203,1,NO2,28,38,29,38,27,24,34,11,50,53,41,37,7,10,2,1,1,13,5,36,18,5,1,21,12,47,30,26,39,46,35,20,40,61,15
20251203,1,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251203,1,O3,31,23,33,26,41,34,28,43,8,9,15,16,57,61,46,67,62,46,53,21,36,60,57,36,39,15,31,24,20,13,24,35,15,2,35
20251203,1,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251203,1,CO,0.3,0.3,0.3,0.5,0.7,0.5,0.4,0.5,0.4,0.2,0.3,0.4,0.4,0.9,0.3,0.4,0.1,0.3,0.3,0.3,0.3,0.3,0.6,0.2,0.4,0.3,0.3,0.5,0.5,0.4,0.4,0.3,0.6,0.6,0.6
20251203,1,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251203,2,SO2,3,1,2,2,4,3,2,1,3,3,3,1,4,3,3,3,3,5,2,3,2,2,7,4,3,2,3,1,6,3,3,1,1,3,2
20251203,2,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251203,2,NO2,26,33,13,43,11,22,9,3,32,55,54,35,14,10,2,2,2,8,1,34,6,5,1,20,14,43,33,24,30,26,32,4,42,60,29
