date,hour,type,东城东四,东城天坛,西城官园,西城万寿西宫,朝阳奥体中心,朝阳农展馆,海淀万柳,海淀四季青,丰台小屯,丰台云岗,石景山古城,石景山老山,昌平镇,昌平南邵,定陵(对照点),延庆夏都,延庆石河营,怀柔镇,怀柔新城,密云镇,密云新城,平谷镇,平谷新城,顺义新城,顺义北小营,通州永顺,通州东关,大兴黄村,大兴旧宫,亦庄开发区,京东南区域点,门头沟双峪,门头沟三家店,房山良乡,房山燕山
20251122,0,SO2,5,1,5,4,6,4,5,6,5,3,2,2,6,3,3,4,3,5,4,2,2,3,4,6,3,2,6,3,3,2,2,2,2,3,4
20251122,0,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251122,0,NO2,82,66,90,99,91,77,79,41,78,54,55,57,50,37,8,30,34,23,15,48,19,19,23,47,43,93,78,76,56,83,55,37,31,80,28
20251122,0,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251122,0,O3,5,1,2,1,2,4,1,1,1,13,3,2,10,7,18,16,6,24,27,1,28,29,11,14,7,2,5,3,2,2,21,15,16,2,26
20251122,0,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251122,0,CO,0.9,0.7,0.7,0.8,1.1,1,1.1,0.5,0.7,0.4,0.5,0.3,0.7,0.9,0.3,0.7,0.7,0.5,0.5,0.5,0.3,0.7,0.7,0.5,1.1,0.7,0.6,1,0.6,0.5,0.5,0.3,0.4,0.6,0.4
20251122,0,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251122,1,SO2,5,1,5,4,6,3,4,6,5,3,1,2,6,3,3,4,3,5,4,3,2,2,4,5,3,1,6,3,2,2,1,2,1,1,4
20251122,1,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251122,1,NO2,79,67,88,93,94,72,72,42,72,34,55,53,36,31,6,28,33,19,13,46,27,26,20,47,46,76,93,69,58,85,73,29,23,81,24
20251122,1,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251122,1,O3,3,1,2,1,2,3,1,2,1,31,1,2,20,13,18,17,8,29,27,1,19,18,17,9,4,2,1,2,2,1,2,18,25,1,30
20251122,1,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251122,1,CO,1.1,0.7,0.8,0.8,1.2,0.9,1.4,0.5,0.9,0.4,0.4,0.3,0.5,0.9,0.3,0.6,0.6,0.5,0.5,0.5,0.3,0.8,0.6,0.5,1,0.9,0.7,1.2,0.6,0.6,0.7,0.3,0.4,0.6,0.4
20251122,1,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251122,2,SO2,4,1,6,4,6,4,4,6,4,3,1,1,6,3,3,3,3,5,4,2,2,3,4,5,3,1,7,3,3,2,2,1,2,1,3
20251122,2,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251122,2,NO2,78,65,84,84,90,74,64,42,65,38,54,49,53,26,6,26,25,22,10,44,27,24,17,44,45,73,106,66,57,84,60,23,25,76,20
20251122,2,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251122,2,O3,3,1,2,1,1,3,1,2,1,25,1,1,5,15,17,15,9,24,29,2,19,20,10,10,4,2,1,2,2,1,2,24,27,1,31
20251122,2,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251122,2,CO,1.2,0.8,0.9,0.9,1.1,1,1.1,0.6,0.8,0.4,0.4,0.3,0.7,0.9,0.3,0.6,0.6,0.4,0.5,0.5,0.3,0.6,0.6,0.4,1,0.7,0.9,0.9,0.6,0.7,1,0.2,0.3,0.4,0.3
20251122,2,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251122,3,SO2,4,1,5,3,5,4,6,7,5,2,2,2,6,3,3,3,3,4,4,2,2,3,4,5,3,3,6,3,3,2,2,1,2,1,3
20251122,3,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251122,3,NO2,72,61,82,84,72,73,70,45,65,28,65,61,52,31,7,26,30,24,11,44,23,20,17,50,44,67,78,64,69,77,71,21,24,80,17
20251122,3,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251122,3,O3,2,2,2,1,1,2,1,2,1,30,1,2,4,11,15,13,2,20,29,2,22,20,16,3,5,1,2,2,1,1,1,29,27,1,34
20251122,3,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251122,3,CO,0.8,1,0.8,0.9,0.6,1.1,1.3,0.6,0.7,0.4,0.7,0.6,0.7,0.9,0.3,0.6,0.6,0.4,0.4,0.4,0.3,0.6,0.6,0.4,1,0.5,0.7,0.8,0.7,0.7,1,0.2,0.3,0.5,0.3
20251122,3,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251122,4,SO2,4,2,4,2,5,4,6,7,5,2,1,2,9,3,3,3,3,4,4,2,2,3,4,5,3,3,5,3,3,4,1,1,2,1,3
20251122,4,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251122,4,NO2,64,57,73,76,69,64,68,47,67,35,67,66,50,24,10,29,28,23,9,43,29,19,17,50,41,67,69,62,67,91,67,32,20,78,17
