date,hour,type,东城东四,东城天坛,西城官园,西城万寿西宫,朝阳奥体中心,朝阳农展馆,海淀万柳,海淀四季青,丰台小屯,丰台云岗,石景山古城,石景山老山,昌平镇,昌平南邵,定陵(对照点),延庆夏都,延庆石河营,怀柔镇,怀柔新城,密云镇,密云新城,平谷镇,平谷新城,顺义新城,顺义北小营,通州永顺,通州东关,大兴黄村,大兴旧宫,亦庄开发区,京东南区域点,门头沟双峪,门头沟三家店,房山良乡,房山燕山
20251228,0,SO2,4,2,5,4,5,6,4,7,4,4,3,1,5,3,3,2,3,6,3,2,3,3,1,6,1,2,5,3,3,1,1,1,4,3,3
20251228,0,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251228,0,NO2,65,67,72,77,82,60,71,46,75,62,63,71,53,42,45,40,37,33,30,53,55,44,38,64,61,78,69,73,68,73,68,58,55,71,35
20251228,0,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251228,0,O3,2,2,2,1,1,3,1,2,2,2,5,2,3,5,2,3,3,10,13,3,3,5,5,2,,2,3,2,2,2,3,2,1,1,14
20251228,0,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251228,0,CO,0.9,1,1.2,0.8,1,0.8,0.8,0.8,0.9,0.8,0.8,0.7,0.6,0.8,0.5,1,1.1,0.8,0.7,1,0.9,1.1,0.9,1.1,1,1,0.9,0.8,1,0.8,1.2,0.6,0.8,0.8,0.4
20251228,0,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251228,1,SO2,4,2,5,4,5,5,3,7,4,4,3,1,5,3,2,2,3,6,4,2,2,3,1,5,1,3,5,3,2,1,1,1,4,1,3
20251228,1,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251228,1,NO2,64,65,69,78,81,58,71,50,74,64,61,73,53,39,43,37,33,35,35,57,51,40,37,62,57,84,71,72,66,74,72,53,52,86,34
20251228,1,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251228,1,O3,2,2,2,1,1,3,1,2,2,1,5,2,3,5,2,3,3,9,9,2,2,8,7,1,,2,3,2,1,2,3,1,1,1,14
20251228,1,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251228,1,CO,1.2,1,1.1,0.9,1,0.8,0.8,0.9,1,0.8,0.8,0.7,0.7,0.8,0.5,1,1.2,0.8,0.7,0.9,0.9,1,0.9,1.1,1,0.9,0.8,0.8,1,0.8,1.2,0.5,0.7,0.9,0.5
20251228,1,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251228,2,SO2,4,2,5,4,5,5,4,7,4,4,4,2,5,1,1,2,3,6,4,2,2,3,1,4,1,3,5,3,2,1,1,3,5,1,3
20251228,2,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251228,2,NO2,60,65,66,77,83,58,68,49,72,66,59,76,53,37,42,36,32,33,40,51,52,37,30,53,54,79,71,70,68,73,73,52,52,88,38
20251228,2,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251228,2,O3,2,2,2,1,1,3,1,2,1,1,4,2,2,5,2,3,3,11,7,2,1,9,8,1,,2,4,2,1,2,3,2,2,1,8
20251228,2,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251228,2,CO,1.1,1,1.1,0.9,1,0.9,0.8,0.9,0.9,0.8,0.7,0.7,0.6,0.8,0.5,1.1,1.2,0.7,0.7,0.8,0.9,0.9,0.8,0.9,0.9,0.9,0.8,0.8,1,0.8,1.1,0.5,0.7,0.8,0.5
20251228,2,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251228,3,SO2,4,2,5,4,6,5,4,7,5,3,4,2,4,2,1,2,3,6,4,4,2,3,1,4,1,2,5,3,1,1,2,3,4,1,3
20251228,3,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251228,3,NO2,58,58,65,77,82,65,66,47,74,63,56,78,51,35,41,39,30,35,43,56,49,36,32,46,53,77,72,69,55,78,70,49,47,92,38
20251228,3,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251228,3,O3,3,2,1,1,1,3,1,2,2,1,4,2,2,5,2,2,3,11,5,2,1,7,5,1,,2,4,2,1,2,3,2,2,1,7
20251228,3,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251228,3,CO,2.1,1,1,0.9,1.1,1.1,0.9,0.9,0.9,0.7,0.7,0.7,0.6,0.8,0.5,1.2,1.3,0.7,0.7,0.8,0.9,0.9,0.8,0.9,0.9,0.9,0.9,0.8,1,0.9,1.2,0.5,0.7,0.8,0.5
20251228,3,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
