date,hour,type,东城东四,东城天坛,西城官园,西城万寿西宫,朝阳奥体中心,朝阳农展馆,海淀万柳,海淀四季青,丰台小屯,丰台云岗,石景山古城,石景山老山,昌平镇,昌平南邵,定陵(对照点),延庆夏都,延庆石河营,怀柔镇,怀柔新城,密云镇,密云新城,平谷镇,平谷新城,顺义新城,顺义北小营,通州永顺,通州东关,大兴黄村,大兴旧宫,亦庄开发区,京东南区域点,门头沟双峪,门头沟三家店,房山良乡,房山燕山
20251126,0,SO2,4,1,4,3,6,4,4,6,3,3,3,1,5,2,3,3,2,5,5,1,2,2,4,3,1,1,5,1,3,2,3,1,1,3,4
20251126,0,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251126,0,NO2,56,49,64,61,74,63,59,49,64,47,62,58,26,27,6,19,24,15,14,42,22,21,21,46,56,64,59,59,51,54,60,28,34,74,32
20251126,0,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251126,0,O3,6,3,2,6,2,1,1,2,2,10,1,2,24,22,23,30,19,31,31,6,19,27,24,6,1,1,2,2,4,2,1,14,9,2,14
20251126,0,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251126,0,CO,1,0.5,0.6,0.7,0.8,0.9,0.6,0.6,0.6,0.5,0.6,0.6,0.3,0.8,0.2,0.5,0.5,0.3,0.4,0.5,0.5,0.4,0.5,0.8,0.4,0.5,0.5,0.6,0.5,0.5,0.7,0.3,0.5,0.7,0.5
20251126,0,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251126,1,SO2,4,1,4,3,5,4,3,6,3,2,3,2,5,2,3,3,2,5,5,1,2,3,4,4,1,2,5,3,3,2,4,1,1,1,4
20251126,1,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251126,1,NO2,68,52,66,65,70,62,58,49,62,45,60,56,32,30,5,19,25,15,14,37,20,21,17,54,53,63,60,54,49,58,61,25,31,72,23
20251126,1,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
