date,hour,type,东城东四,东城天坛,西城官园,西城万寿西宫,朝阳奥体中心,朝阳农展馆,海淀万柳,海淀四季青,丰台小屯,丰台云岗,石景山古城,石景山老山,昌平镇,昌平南邵,定陵(对照点),延庆夏都,延庆石河营,怀柔镇,怀柔新城,密云镇,密云新城,平谷镇,平谷新城,顺义新城,顺义北小营,通州永顺,通州东关,大兴黄村,大兴旧宫,亦庄开发区,京东南区域点,门头沟双峪,门头沟三家店,房山良乡,房山燕山
20251225,0,SO2,2,2,3,2,3,3,2,1,3,2,3,3,4,1,2,2,3,6,4,2,3,3,1,4,1,3,3,3,2,1,3,3,5,1,3
20251225,0,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251225,0,NO2,3,2,7,5,5,5,10,3,11,2,2,3,8,6,2,3,5,2,3,11,6,2,1,1,4,2,2,9,4,11,7,5,2,5,5
20251225,0,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251225,0,O3,51,58,51,56,58,59,49,52,46,61,53,36,56,65,63,59,55,59,60,54,61,58,53,55,59,55,56,48,56,55,54,58,60,62,59
20251225,0,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251225,0,CO,0.2,0.2,0.4,0.2,0.2,0.3,0.2,0.3,0.3,0.2,0.3,0.4,0.2,0.3,0.1,0.3,0.3,0.3,0.3,0.2,0.3,0.2,0.3,0.1,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.3,0.2,0.3
20251225,0,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251225,1,SO2,2,3,3,2,4,3,2,1,3,2,3,3,4,2,3,2,3,6,4,2,3,2,1,4,1,3,3,1,2,2,4,1,5,1,3
20251225,1,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251225,1,NO2,4,2,9,5,11,4,13,4,6,1,1,3,5,6,3,3,6,2,3,7,6,2,2,1,5,2,2,9,6,13,8,6,2,10,5
20251225,1,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251225,1,O3,50,56,47,54,51,58,45,48,52,59,51,35,58,64,61,54,48,60,58,60,62,61,57,52,55,53,56,47,52,51,53,56,59,56,58
20251225,1,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
