date,hour,type,东城东四,东城天坛,西城官园,西城万寿西宫,朝阳奥体中心,朝阳农展馆,海淀万柳,海淀四季青,丰台小屯,丰台云岗,石景山古城,石景山老山,昌平镇,昌平南邵,定陵(对照点),延庆夏都,延庆石河营,怀柔镇,怀柔新城,密云镇,密云新城,平谷镇,平谷新城,顺义新城,顺义北小营,通州永顺,通州东关,大兴黄村,大兴旧宫,亦庄开发区,京东南区域点,门头沟双峪,门头沟三家店,房山良乡,房山燕山
20251207,0,SO2,7,1,5,4,6,4,4,1,4,6,3,2,5,3,3,3,4,6,5,2,3,3,1,5,3,4,7,3,4,3,1,1,2,3,5
20251207,0,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251207,0,NO2,91,73,98,103,103,81,69,54,86,75,71,77,50,39,25,40,46,61,56,65,63,59,60,74,72,96,104,86,70,93,88,59,59,98,27
20251207,0,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251207,0,O3,4,4,2,2,2,5,1,1,2,3,8,2,15,4,11,29,21,7,8,2,2,2,2,1,1,2,3,2,1,1,3,2,4,2,33
20251207,0,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251207,0,CO,2.1,1.6,1.2,1.5,1.4,1.6,1.2,0.8,1.5,0.7,1,0.9,0.8,1.2,0.5,0.5,0.5,1,0.8,0.9,1,1.1,0.9,1,1.2,1.2,1.2,1.1,1.1,2.2,1.3,0.6,0.9,1.1,0.8
20251207,0,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251207,1,SO2,6,1,5,4,6,5,3,1,4,6,2,1,5,3,3,4,5,6,4,2,3,3,1,6,1,5,7,3,4,3,1,1,2,3,212
20251207,1,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251207,1,NO2,90,71,97,99,102,85,69,53,84,75,69,75,53,38,26,13,15,53,49,61,57,55,55,74,78,96,99,79,70,91,77,55,54,94,26
20251207,1,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251207,1,O3,4,5,3,1,2,4,1,1,1,4,7,2,10,6,10,64,57,10,10,1,2,2,1,1,2,1,3,1,2,1,3,2,6,1,35
20251207,1,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251207,1,CO,1.9,1.5,1.2,1.6,1.5,1.6,1.2,0.7,1.4,0.7,1,0.8,0.9,1.2,0.5,0.5,0.4,0.9,0.7,0.8,1,1.1,0.9,1.1,1.3,1.1,1,1.1,1.1,1.8,1.4,0.6,0.8,1,0.7
20251207,1,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251207,2,SO2,6,2,6,4,6,5,4,1,4,6,2,1,5,3,3,3,5,6,4,2,3,3,3,6,2,3,8,2,5,3,2,1,2,4,32
20251207,2,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
