date,hour,type,东城东四,东城天坛,西城官园,西城万寿西宫,朝阳奥体中心,朝阳农展馆,海淀万柳,海淀四季青,丰台小屯,丰台云岗,石景山古城,石景山老山,昌平镇,昌平南邵,定陵(对照点),延庆夏都,延庆石河营,怀柔镇,怀柔新城,密云镇,密云新城,平谷镇,平谷新城,顺义新城,顺义北小营,通州永顺,通州东关,大兴黄村,大兴旧宫,亦庄开发区,京东南区域点,门头沟双峪,门头沟三家店,房山良乡,房山燕山
20251223,0,SO2,5,1,6,5,6,6,5,1,4,5,3,7,6,3,2,4,1,7,5,5,4,1,3,6,3,2,5,2,5,1,1,3,5,2,5
20251223,0,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251223,0,NO2,59,60,70,72,80,57,70,53,76,70,66,98,66,24,41,60,56,57,44,65,57,41,49,61,43,71,63,64,58,59,56,60,54,80,63
20251223,0,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251223,0,O3,3,2,2,1,2,5,1,2,1,1,3,3,1,5,7,5,11,5,9,2,3,7,2,2,2,2,3,2,2,2,1,1,3,2,2
20251223,0,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251223,0,CO,0.9,0.9,1.1,1,1.3,1.1,0.9,0.9,1,0.8,0.8,1.1,0.7,1.3,0.5,1,1,1,0.8,1.1,1.1,0.8,1,1.1,0.8,0.8,0.8,0.8,1.1,0.7,1,0.6,0.9,0.9,0.8
20251223,0,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251223,1,SO2,6,2,6,5,7,6,5,2,4,5,2,8,5,1,2,3,3,7,4,5,5,2,2,5,3,1,4,2,6,1,2,1,6,2,4
20251223,1,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251223,1,NO2,64,68,70,73,79,61,70,63,73,71,64,89,58,24,37,59,60,52,45,61,60,39,43,60,42,68,61,63,60,58,53,65,62,83,62
20251223,1,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251223,1,O3,3,2,2,2,2,3,1,2,1,1,3,5,2,9,9,3,9,5,7,1,3,7,3,2,1,2,3,2,2,2,2,1,2,2,2
20251223,1,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251223,1,CO,1,1,1,1,1.3,1.2,0.8,0.8,1,0.8,0.8,1.1,0.7,1.3,0.5,1,0.9,1,0.8,1,1,0.8,1,1.1,0.7,0.8,0.8,0.9,1,0.7,1,0.5,0.8,0.9,0.9
20251223,1,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251223,2,SO2,5,4,6,5,6,6,5,3,5,4,3,3,5,3,2,2,3,7,5,4,4,1,3,5,1,2,5,1,5,2,5,1,6,2,4
20251223,2,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251223,2,NO2,60,71,67,75,77,57,70,64,69,65,63,69,60,25,39,61,58,53,46,59,58,41,46,62,45,65,65,65,57,64,54,66,63,78,65
20251223,2,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251223,2,O3,2,2,2,2,2,3,1,2,1,1,3,6,4,8,9,3,8,7,6,2,3,5,4,2,2,2,4,2,1,2,2,1,2,2,2
20251223,2,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251223,2,CO,0.9,1,0.9,1.1,1.2,1.1,0.8,0.8,0.9,0.9,0.7,0.9,0.7,5.2,0.6,1,0.9,1,0.8,0.9,1,0.8,0.9,1.1,0.7,0.9,0.9,0.7,1,0.7,0.9,0.6,0.8,0.8,0.8
20251223,2,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251223,3,SO2,4,3,5,3,5,5,4,2,4,4,3,1,4,3,2,2,3,6,4,3,3,1,2,5,1,2,5,1,5,2,4,1,6,2,4
20251223,3,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251223,3,NO2,57,68,64,72,74,55,69,63,67,64,60,69,63,25,56,63,60,62,56,56,54,41,45,57,46,72,67,58,59,66,55,65,61,74,66
20251223,3,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251223,3,O3,2,2,2,2,1,3,1,2,1,2,3,3,3,6,4,3,9,3,3,3,5,6,4,2,1,2,3,2,1,2,2,1,2,2,2
20251223,3,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
