time,pm25,temp,humidity,wind_speed,precipitation,pressure
2024-01-01T00:00,206.8,-6.4,76,4.6,0,1023.9
2024-01-01T01:00,214.2,-6.7,78,4.8,0,1024.1
2024-01-01T02:00,133.2,-5,69,3.6,0,1024
2024-01-01T03:00,112,-3.3,62,2.6,0,1023.5
2024-01-01T04:00,99.7,-1.8,55,3.9,0,1021.8
2024-01-01T05:00,91,-0.2,49,8.3,0,1020.3
2024-01-01T06:00,85.2,0.5,47,11.6,0,1019.4
2024-01-01T07:00,82,0.8,48,13.3,0,1018.5
2024-01-01T08:00,90.1,-0.1,53,10.5,0,1018.5
2024-01-01T09:00,128.5,-1.9,63,9,0,1018.4
2024-01-01T10:00,186.3,-2.6,68,8.5,0,1018.5
2024-01-01T11:00,245.9,-4.5,80,9.1,0,1018.8
2024-01-01T12:00,201.2,-5,80,8.6,0,1019
2024-01-01T13:00,218.9,-5.8,86,6.3,0,1019.5
2024-01-01T14:00,235.6,-6.1,85,5.1,0,1019.4
2024-01-01T15:00,258.9,-6.3,84,4.3,0,1019.3
2024-01-01T16:00,259.8,-6.7,85,4.2,0,1018.9
2024-01-01T17:00,250.5,-7,88,5.6,0,1018.9
2024-01-01T18:00,238.4,-7.3,89,4.2,0,1018.5
2024-01-01T19:00,224.4,-7.5,89,3.6,0,1018.3
2024-01-01T20:00,208.6,-7.6,89,3.4,0,1018.1
2024-01-01T21:00,195.1,-7.7,90,2.5,0,1017.7
2024-01-01T22:00,184.4,-7.8,89,2.6,0,1017.7
2024-01-01T23:00,202.6,-7.8,87,3.7,0,1018
2024-01-02T00:00,190.9,-7.8,88,3.4,0,1018.4
2024-01-02T01:00,184.4,-7.2,88,2.9,0,1018.7
2024-01-02T02:00,163.9,-4.4,73,3.4,0,1018.9
2024-01-02T03:00,118,-1.6,60,1.4,0,1018.4
2024-01-02T04:00,91.3,0.3,52,1.5,0,1017.5
2024-01-02T05:00,85.7,2,46,4.5,0,1016.7
2024-01-02T06:00,87.3,2.6,44,7.4,0,1015.9
2024-01-02T07:00,90.8,2.9,44,10.1,0,1015.8
2024-01-02T08:00,116.6,1,51,11.5,0,1016
2024-01-02T09:00,147.1,-1.5,61,8.6,0,1016.3
2024-01-02T10:00,153.7,-2.5,67,8.1,0,1016.6
2024-01-02T11:00,143,-2.7,57,8.8,0,1016.7
2024-01-02T12:00,132.2,-2,44,10.4,0,1017.5
2024-01-02T13:00,112.9,-2,43,10.5,0,1018.4
2024-01-02T14:00,85.9,-1.2,39,12.4,0,1018.5
2024-01-02T15:00,57.4,-0.9,37,12.6,0,1019
2024-01-02T16:00,35.5,-2.2,40,10.5,0,1019
2024-01-02T17:00,25.6,-4.3,47,13.5,0,1018.9
2024-01-02T18:00,22.8,-5.5,51,12.8,0,1019.1
2024-01-02T19:00,24.3,-5.9,54,8.9,0,1019.2
2024-01-02T20:00,30.5,-7.2,59,10.3,0,1019.1
2024-01-02T21:00,41.7,-7.2,57,10,0,1019.1
2024-01-02T22:00,58.2,-7.2,57,11.1,0,1018.9
2024-01-02T23:00,106.9,-8.1,60,12.8,0,1019.2
2024-01-03T00:00,151.8,-7.2,56,8.3,0,1019.5
2024-01-03T01:00,213.3,-4.8,51,11.4,0,1020.2
2024-01-03T02:00,101.7,-2.5,43,3.7,0,1020.6
2024-01-03T03:00,55.5,-0.2,35,4.3,0,1020.3
2024-01-03T04:00,41.7,1.5,30,0.7,0,1019.1
2024-01-03T05:00,38.3,2.7,28,10.1,0,1018.1
2024-01-03T06:00,39.2,2.8,30,15.3,0,1016.8
2024-01-03T07:00,42,2.6,31,17.3,0,1016
2024-01-03T08:00,55.1,1.2,36,12.9,0,1016
2024-01-03T09:00,78,-1.8,46,11.3,0,1015.8
2024-01-03T10:00,101,-3,52,10.2,0,1015.2
2024-01-03T11:00,117.3,-3.8,56,9.8,0,1014.4
2024-01-03T12:00,136.9,-4.4,60,8.8,0,1014
2024-01-03T13:00,148.5,-4.6,65,8.1,0,1014
2024-01-03T14:00,154.6,-5.2,72,9.9,0,1013.3
2024-01-03T15:00,160.7,-5.3,73,8.9,0,1012.5
2024-01-03T16:00,157.9,-3.9,65,3.3,0,1012.1
2024-01-03T17:00,158.3,-5.4,70,4,0,1011.6
2024-01-03T18:00,156.9,-6.1,72,5.2,0,1010.9
2024-01-03T19:00,151.3,-6.9,77,6.9,0,1010.4
2024-01-03T20:00,146.7,-6.9,76,6.1,0,1009.7
2024-01-03T21:00,149,-7.1,77,6.5,0,1009.2
2024-01-03T22:00,156.9,-7.2,78,7.3,0,1009.1
2024-01-03T23:00,199.3,-7.6,80,6.5,0,1009.1
2024-01-04T00:00,283.1,-7.5,79,7.2,0,1009.4
2024-01-04T01:00,291.5,-6.7,77,7.9,0,1009.9
2024-01-04T02:00,210,-3.6,64,6.1,0,1010
2024-01-04T03:00,146.7,-1.2,57,2.9,0,1009.7
2024-01-04T04:00,124.3,0.9,50,3.8,0,1009.1
2024-01-04T05:00,122.5,2.7,44,6.6,0,1008.6
2024-01-04T06:00,119.7,4,39,7.1,0,1008
2024-01-04T07:00,113.9,3.3,41,14.2,0,1008.2
2024-01-04T08:00,127.6,1,47,10.7,0,1009.4
2024-01-04T09:00,155.1,-2.2,59,7.5,0,1010.3
2024-01-04T10:00,179.3,-2.5,61,10.5,0,1011.3
2024-01-04T11:00,204.9,-0.2,36,11.2,0,1012.5
2024-01-04T12:00,95,1.2,28,14.5,0,1013.7
2024-01-04T13:00,84.3,2.6,32,17.3,0,1014.9
2024-01-04T14:00,84.3,2.3,33,17.4,0,1015.7
2024-01-04T15:00,84.5,1.5,36,16.8,0,1016.1
2024-01-04T16:00,68.2,1,37,18,0,1016.5
2024-01-04T17:00,49.4,0.6,38,18.8,0,1016.7
2024-01-04T18:00,41.3,-0.2,40,18.4,0,1016.7
2024-01-04T19:00,38.4,-1.4,44,14.5,0,1016.9
2024-01-04T20:00,38.6,-2.5,48,11,0,1017.1
2024-01-04T21:00,43.1,-4.4,55,12.1,0,1017.8
2024-01-04T22:00,52.7,-4.3,53,12.1,0,1018.2
2024-01-04T23:00,89.2,-4.7,54,12,0,1018.9
2024-01-05T00:00,156,-2.3,46,6.6,0,1019.4
2024-01-05T01:00,162.5,-2.5,50,4.9,0,1019.7
2024-01-05T02:00,117.8,-0.1,42,1.8,0,1019.9
2024-01-05T03:00,71.7,1.9,36,2.6,0,1019.7
2024-01-05T04:00,50.9,3.3,39,8.7,0,1018.8
2024-01-05T05:00,44.9,4.2,38,13.2,0,1017.6
2024-01-05T06:00,45.2,4.8,33,17.2,0,1016.7
2024-01-05T07:00,47.1,4.3,34,18.1,0,1016.4
2024-01-05T08:00,63.1,2.7,39,14.7,0,1016.6
2024-01-05T09:00,90.1,-0.2,48,13.2,0,1016.7
2024-01-05T10:00,116.4,-1.5,54,12.8,0,1017.1
2024-01-05T11:00,136.4,-2.3,58,11.2,0,1017.5
2024-01-05T12:00,176,-2.7,60,13.7,0,1017.5
2024-01-05T13:00,190.5,-3.2,68,7.1,0,1018.4
2024-01-05T14:00,191.9,-4.5,74,5.5,0,1018.8
2024-01-05T15:00,163.9,-4.1,66,9.7,0,1019.5
2024-01-05T16:00,84.5,-3.2,51,10.7,0,1020
2024-01-05T17:00,35,-2.2,40,15,0,1020.6
2024-01-05T18:00,19.6,-1.6,33,18.8,0,1021.3
2024-01-05T19:00,14.6,-1.8,30,18.3,0,1021.7
2024-01-05T20:00,12.5,-2.5,31,18.2,0,1022.2
2024-01-05T21:00,11.5,-3.3,34,15.2,0,1022.6
2024-01-05T22:00,11.9,-3.8,35,16,0,1022.9
2024-01-05T23:00,18.5,-3.8,33,18.4,0,1023.4
2024-01-06T00:00,31.7,-3.8,33,18.6,0,1024
2024-01-06T01:00,31.8,-2.2,31,16.9,0,1024.8
2024-01-06T02:00,19.6,-0.9,28,17.9,0,1025.3
2024-01-06T03:00,15.7,0.3,24,20.1,0,1025.5
2024-01-06T04:00,13.6,1.4,22,20.9,0,1024.8
2024-01-06T05:00,12.2,1.9,20,20.6,0,1023.9
2024-01-06T06:00,11.3,2.1,20,21.9,0,1023.4
2024-01-06T07:00,10.7,1.8,20,24.3,0,1023.3
2024-01-06T08:00,11.6,0.9,22,22.9,0,1023.5
2024-01-06T09:00,23.1,-0.6,24,20.9,0,1023.8
2024-01-06T10:00,38.3,-1,23,23,0,1024.4
2024-01-06T11:00,41.6,-1.4,22,21.7,0,1025.1
2024-01-06T12:00,31.9,-2.2,24,16.6,0,1025.6
2024-01-06T13:00,30.2,-3.5,31,11.5,0,1026.8
2024-01-06T14:00,29.6,-4.4,31,10.9,0,1027
2024-01-06T15:00,29.9,-4.8,32,11.6,0,1027.3
2024-01-06T16:00,28.3,-5,32,15.3,0,1027.4
2024-01-06T17:00,28.9,-5.3,32,16.2,0,1027.3
2024-01-06T18:00,30.2,-5.7,33,16.6,0,1027.5
2024-01-06T19:00,30.4,-5.8,33,17.3,0,1027.7
2024-01-06T20:00,30.4,-5.8,33,16.3,0,1027.5
2024-01-06T21:00,32.6,-6,33,12.8,0,1027.5
2024-01-06T22:00,41.3,-6.3,32,11.2,0,1027.5
2024-01-06T23:00,77.1,-6.6,33,9.7,0,1027.7
2024-01-07T00:00,115.5,-7,33,6.3,0,1028.3
2024-01-07T01:00,146.7,-6.4,35,7,0,1029.5
2024-01-07T02:00,76.8,-5.5,32,7.6,0,1029.5
2024-01-07T03:00,62.9,-4.2,28,6.5,0,1029
2024-01-07T04:00,57.3,-2.8,25,4.7,0,1027.8
2024-01-07T05:00,57,-1.9,24,7.6,0,1026.6
2024-01-07T06:00,58.8,-1.2,24,10.4,0,1025.5
2024-01-07T07:00,60.5,-0.8,26,12.8,0,1024.8
2024-01-07T08:00,64,-1.4,29,13,0,1024.4
2024-01-07T09:00,87.8,-3.9,36,8.4,0,1024.2
2024-01-07T10:00,125.7,-5,39,9.1,0,1024.3
2024-01-07T11:00,157.4,-5.6,41,9.1,0,1024
2024-01-07T12:00,154.1,-5.9,42,8.7,0,1023.9
2024-01-07T13:00,155.1,-5.6,45,8.4,0,1024
2024-01-07T14:00,145.3,-5.7,46,8.1,0,1023.6
2024-01-07T15:00,132.2,-5.9,46,7.7,0,1023
2024-01-07T16:00,113.2,-6.2,46,6.5,0,1022.5
2024-01-07T17:00,101.5,-6.4,46,5.4,0,1021.8
2024-01-07T18:00,96.4,-6.9,47,7.2,0,1021
2024-01-07T19:00,98,-6.1,44,2.8,0,1020.4
2024-01-07T20:00,106.4,-6.8,46,2.3,0,1019.7
2024-01-07T21:00,102.9,-7.1,47,4.3,0,1019
2024-01-07T22:00,111.3,-7,46,7.2,0,1018.5
2024-01-07T23:00,137.4,-7.2,46,6.5,0,1018.2
2024-01-08T00:00,231,-7,44,7.2,0,1018.2
2024-01-08T01:00,199.3,-7.3,50,7.3,0,1018.6
2024-01-08T02:00,108,-5.3,45,6.6,0,1018.3
2024-01-08T03:00,95,-3.7,41,4.2,0,1017.4
2024-01-08T04:00,87.3,-2.2,37,2.2,0,1016
2024-01-08T05:00,84.3,-0.9,35,4.3,0,1014.5
2024-01-08T06:00,85.9,-0.1,33,6.2,0,1013.4
2024-01-08T07:00,88.2,0.2,32,7.6,0,1013
2024-01-08T08:00,97.6,-0.2,32,5.9,0,1013.2
2024-01-08T09:00,161.1,-1.2,35,6.2,0,1013.7
2024-01-08T10:00,233.8,-1.3,35,2.3,0,1014.4
2024-01-08T11:00,304.5,-1.4,35,1.1,0,1014.9
2024-01-08T12:00,344.6,-2.2,38,4,0,1015
2024-01-08T13:00,393,-3,43,6.1,0,1016.1
2024-01-08T14:00,447,-3.3,44,6.8,0,1015.8
2024-01-08T15:00,458.2,-3.2,43,8.6,0,1015.9
2024-01-08T16:00,437.7,-4.6,48,8.8,0,1015.9
2024-01-08T17:00,393.9,-5.4,51,8.8,0,1015.5
2024-01-08T18:00,345.5,-5.2,50,8.4,0,1015.9
2024-01-08T19:00,291.5,-3.8,44,10.5,0,1016.2
2024-01-08T20:00,210.9,-3.5,43,11.9,0,1016.4
2024-01-08T21:00,141.6,-3.7,43,11,0,1016.6
2024-01-08T22:00,103.8,-3.6,43,9.9,0,1017
2024-01-08T23:00,99.2,-3.3,44,9.6,0,1017.5
2024-01-09T00:00,111.8,-3.2,45,11.2,0,1018.3
2024-01-09T01:00,124.3,-1.8,44,11.5,0,1019.4
2024-01-09T02:00,88.5,0.1,39,10.8,0,1020.1
2024-01-09T03:00,41.9,1.9,36,13.8,0,1020.5
2024-01-09T04:00,21.7,3.1,30,13.7,0,1020.1
2024-01-09T05:00,18.5,3.5,28,11.7,0,1019.6
2024-01-09T06:00,17.2,3.7,27,8.7,0,1019.5
2024-01-09T07:00,16.9,3.5,27,6.8,0,1019.5
2024-01-09T08:00,29.5,2.2,35,4.8,0,1019.5
2024-01-09T09:00,119.7,1.6,33,5.1,0,1020.3
2024-01-09T10:00,186.7,-2.5,47,7.9,0,1021.1
2024-01-09T11:00,185.8,-2.8,49,8.2,0,1021.9
2024-01-09T12:00,230,-3,49,8,0,1022.5
2024-01-09T13:00,164.8,-4,53,7.2,0,1023.3
2024-01-09T14:00,141.1,-2.8,39,10.8,0,1023.4
2024-01-09T15:00,137.4,-3.5,39,8.2,0,1023.6
2024-01-09T16:00,117.6,-4.6,43,8.1,0,1023.6
2024-01-09T17:00,102.9,-4.8,44,7.4,0,1023.4
2024-01-09T18:00,99.2,-5.5,47,7,0,1022.9
2024-01-09T19:00,97.8,-6.6,51,8.2,0,1022.7
2024-01-09T20:00,94.3,-5.6,48,5.5,0,1022.2
2024-01-09T21:00,89.2,-5.7,48,1.3,0,1021.7
2024-01-09T22:00,92.4,-5.8,48,1.9,0,1021.2
2024-01-09T23:00,128.5,-5.7,48,1.8,0,1021.2
2024-01-10T00:00,170.9,-5.8,48,2.3,0,1021
2024-01-10T01:00,163.9,-5.6,49,1.3,0,1021.4
2024-01-10T02:00,103.1,-3.2,42,3.6,0,1021
2024-01-10T03:00,77.8,-1.2,41,7,0,1020.1
2024-01-10T04:00,75.2,0.2,45,8,0,1018.5
2024-01-10T05:00,77.8,1.6,43,9.8,0,1016.7
2024-01-10T06:00,81.5,2.5,40,12.2,0,1015.1
2024-01-10T07:00,86.6,2.5,41,15.3,0,1014
2024-01-10T08:00,96.4,1.4,45,14.5,0,1013.3
2024-01-10T09:00,122,-1.2,56,11.6,0,1012.9
2024-01-10T10:00,155.5,-2.6,65,10.3,0,1012.5
2024-01-10T11:00,171.4,-3.5,70,8.1,0,1012.3
2024-01-10T12:00,174.6,-4.5,74,11.5,0,1011.9
2024-01-10T13:00,180.2,-3.5,70,7.3,0,1012.7
2024-01-10T14:00,186.7,-3.6,66,4.4,0,1012.1
2024-01-10T15:00,203,-4.6,66,5.5,0,1011.6
2024-01-10T16:00,197.9,-5.2,66,5.7,0,1011.4
2024-01-10T17:00,183.5,-5.2,64,4.2,0,1010.8
2024-01-10T18:00,168.1,-5.4,63,5.2,0,1010.7
2024-01-10T19:00,156.5,-5.2,59,5.4,0,1010.5
2024-01-10T20:00,145.8,-4.9,57,5.7,0,1009.8
2024-01-10T21:00,137.4,-4.7,54,5.4,0,1009.6
2024-01-10T22:00,131.8,-4.4,54,3.6,0,1009.9
2024-01-10T23:00,151.3,-5.5,61,6.7,0,1010.3
2024-01-11T00:00,156.9,-4.7,65,7.1,0,1010.6
2024-01-11T01:00,149,-2.9,60,12.6,0,1010.8
2024-01-11T02:00,118.7,1.8,42,13.4,0,1011.2
2024-01-11T03:00,92.7,5,33,7.2,0,1011.1
2024-01-11T04:00,73.8,7.2,27,5.7,0,1010.8
2024-01-11T05:00,65.9,8.5,25,2.6,0,1010.1
2024-01-11T06:00,61.9,9.1,24,2.4,0,1009.7
2024-01-11T07:00,64.3,8.1,26,6.6,0,1010.1
2024-01-11T08:00,106.6,4.1,35,8,0,1010.9
2024-01-11T09:00,173.7,0.8,47,8.1,0,1011.6
2024-01-11T10:00,233.3,1.9,45,5.2,0,1012.4
2024-01-11T11:00,276.6,0,53,6.6,0,1013.1
2024-01-11T12:00,329.7,-0.4,55,5.8,0,1013.7
2024-01-11T13:00,342.7,-2.3,61,5.2,0,1013.9
2024-01-11T14:00,348.3,-2.8,62,7.2,0,1014.2
2024-01-11T15:00,338.1,-3.2,64,7.6,0,1014.5
2024-01-11T16:00,312,-3.2,65,8.3,0,1015.2
2024-01-11T17:00,294.3,-2.9,61,9.8,0,1015.2
2024-01-11T18:00,283.1,-3,56,8.8,0,1015.2
2024-01-11T19:00,275.7,-4.1,58,7.1,0,1015.4
2024-01-11T20:00,264.5,-4.6,59,6.3,0,1014.9
2024-01-11T21:00,249.6,-4.7,59,7.3,0,1015
2024-01-11T22:00,241.2,-5.2,63,5.3,0,1015.3
2024-01-11T23:00,263.6,-5.5,66,5.6,0,1015.2
2024-01-12T00:00,315.7,-5.2,66,4,0,1015.4
2024-01-12T01:00,366,-4.1,70,7.9,0,1016.1
2024-01-12T02:00,353,-1.8,65,3.1,0,1016.2
2024-01-12T03:00,201.2,0.4,61,3.6,0,1015.9
2024-01-12T04:00,177,2.2,57,3.9,0,1015.3
2024-01-12T05:00,174.6,3.7,50,5.4,0,1014.2
2024-01-12T06:00,176,4.7,46,6.4,0,1013.5
2024-01-12T07:00,180.7,4.9,46,5.8,0,1013.6
2024-01-12T08:00,208.6,3,56,7.2,0,1013.8
2024-01-12T09:00,273.8,-0.1,69,8.4,0,1014.4
2024-01-12T10:00,336.2,-2.2,77,10,0,1015.1
2024-01-12T11:00,383.7,-2.5,79,7.2,0,1015.7
2024-01-12T12:00,414.4,-3.2,80,6.5,0,1016.3
2024-01-12T13:00,441.4,-3.7,82,7.8,0,1016.7
2024-01-12T14:00,459.1,-4.3,84,9,0,1016.9
2024-01-12T15:00,458.2,-4.4,85,9.1,0,1017.4
2024-01-12T16:00,428.4,-4.4,84,8.8,0,1017.9
2024-01-12T17:00,395.8,-4.1,83,8,0,1017.9
2024-01-12T18:00,364.1,-4.1,86,6.9,0,1018.1
2024-01-12T19:00,324.1,-4.3,89,6.7,0,1018.4
2024-01-12T20:00,269.2,-4.7,90,7.4,0,1018.8
2024-01-12T21:00,217,-4.6,90,6.7,0,1019.2
2024-01-12T22:00,173.7,-5.1,90,9.1,0,1019.5
2024-01-12T23:00,158.8,-5.2,90,6.4,0,1020.5
2024-01-13T00:00,201.6,-4.4,89,3.7,0,1021.1
2024-01-13T01:00,208.2,-3,80,6.6,0,1021.2
2024-01-13T02:00,106.2,-2.2,69,6.9,0,1021.2
2024-01-13T03:00,66.8,-1.5,62,6.4,0,1020.5
2024-01-13T04:00,58.9,-0.7,58,7.1,0,1019.1
2024-01-13T05:00,55.2,-0.1,55,5.5,0,1017.7
2024-01-13T06:00,51.8,0.4,55,3.7,0,1016.5
2024-01-13T07:00,54.4,0.4,55,6.9,0,1015.8
2024-01-13T08:00,65.2,-1,59,14.3,0,1015.7
2024-01-13T09:00,134.1,-2.3,69,12.1,0,1015.6
2024-01-13T10:00,193.7,-3,78,11.9,0,1015.7
2024-01-13T11:00,217.5,-3.2,83,10.9,0,1015.9
2024-01-13T12:00,291.5,-3.3,86,10.4,0,1016.1
2024-01-13T13:00,310.1,-3.6,84,9.2,0,1017.4
2024-01-13T14:00,318.5,-4.2,89,8,0,1017.5
2024-01-13T15:00,256.1,-3.8,83,10.1,0,1018.1
2024-01-13T16:00,145.8,-1.2,55,16.1,0,1019.2
2024-01-13T17:00,45.5,-0.3,40,20.2,0,1020.4
2024-01-13T18:00,13.9,-0.4,37,24.6,0,1021.5
2024-01-13T19:00,7.5,-0.9,34,25.8,0,1022.7
2024-01-13T20:00,6.4,-1.5,33,24.6,0,1023.4
2024-01-13T21:00,6.6,-2.3,33,23.1,0,1024.7
2024-01-13T22:00,8.3,-2.8,31,23.8,0,1025.7
2024-01-13T23:00,16.8,-3.3,29,23,0,1026.6
2024-01-14T00:00,33.6,-3.8,29,21.7,0,1027.9
2024-01-14T01:00,39.9,-3.3,29,24.1,0,1029.4
2024-01-14T02:00,22.1,-2.3,25,23.9,0,1030.1
2024-01-14T03:00,18,-1.1,22,22.1,0,1030.3
2024-01-14T04:00,16.2,0.3,17,18.7,0,1029.7
2024-01-14T05:00,15.1,1.5,14,16.6,0,1028.7
2024-01-14T06:00,14.6,2.2,13,14.1,0,1027.6
2024-01-14T07:00,14.7,2.5,12,10.4,0,1027.4
2024-01-14T08:00,16.6,1.4,17,4.9,0,1027.8
2024-01-14T09:00,67.1,-2,20,9.4,0,1028.1
2024-01-14T10:00,144.4,-0.3,16,1.3,0,1028.5
2024-01-14T11:00,197.4,-5.1,24,10.5,0,1029.1
2024-01-14T12:00,237.5,-5.2,28,10,0,1029.3
2024-01-14T13:00,265.4,-2.2,21,4.3,0,1029.9
2024-01-14T14:00,251.5,-1.6,19,4.3,0,1029.5
2024-01-14T15:00,213.3,-2.2,19,3.4,0,1029.9
2024-01-14T16:00,170.9,-4.3,22,6.2,0,1030
2024-01-14T17:00,138.8,-6.1,25,8.5,0,1029.7
2024-01-14T18:00,118.3,-6.6,26,7.9,0,1029.4
2024-01-14T19:00,102.9,-6.8,27,6.7,0,1029.4
2024-01-14T20:00,92.2,-7.2,28,7.2,0,1028.8
2024-01-14T21:00,85.4,-7.4,29,6.1,0,1028.3
2024-01-14T22:00,84.1,-7.7,29,5.5,0,1028.2
2024-01-14T23:00,100.8,-7.8,30,5.4,0,1028.1
2024-01-15T00:00,143.9,-7.4,29,4.7,0,1028.2
2024-01-15T01:00,145.8,-7.2,37,6.5,0,1028.9
2024-01-15T02:00,78.5,-4.3,30,4,0,1028.9
2024-01-15T03:00,60.5,-2.1,25,1.3,0,1028.4
2024-01-15T04:00,52.5,-0.4,27,5.8,0,1027.3
2024-01-15T05:00,51.1,0.9,26,6.6,0,1025.8
2024-01-15T06:00,53.2,1.9,25,9.4,0,1024.4
2024-01-15T07:00,56.1,2.3,28,11.3,0,1023.9
2024-01-15T08:00,66.4,1.6,33,7.8,0,1023.9
2024-01-15T09:00,102.4,-3,45,11.8,0,1024.1
2024-01-15T10:00,149.9,-3.8,46,11.6,0,1024.6
2024-01-15T11:00,194.6,-4.8,45,12.1,0,1024.8
2024-01-15T12:00,185.3,-4,38,9,0,1025.2
2024-01-15T13:00,215.6,-3.7,47,2.4,0,1025.5
2024-01-15T14:00,255.2,-6.1,60,6.1,0,1025.4
2024-01-15T15:00,281.3,-6.6,65,6.1,0,1025.5
2024-01-15T16:00,284.1,-6.8,66,5.2,0,1025.5
2024-01-15T17:00,276.6,-6.9,64,5.9,0,1025.1
2024-01-15T18:00,270.1,-7.2,60,6.9,0,1025.1
2024-01-15T19:00,256.1,-7.2,56,6.5,0,1025.2
2024-01-15T20:00,240.3,-7.5,55,6.2,0,1025
2024-01-15T21:00,226.8,-7.9,56,6.2,0,1025.2
2024-01-15T22:00,213.3,-7.9,56,6.1,0,1025.3
2024-01-15T23:00,223.5,-8.2,58,6.1,0,1025.5
2024-01-16T00:00,279.4,-8.3,58,6.5,0,1025.6
2024-01-16T01:00,340.9,-7.2,63,8.3,0,1026.9
2024-01-16T02:00,232.8,-4.3,51,6,0,1027
2024-01-16T03:00,164.8,-2.1,44,5.4,0,1026.7
2024-01-16T04:00,142.5,-0.5,40,4.1,0,1025.6
2024-01-16T05:00,127.1,0.4,39,5.6,0,1024.6
2024-01-16T06:00,120.6,0.8,39,8,0,1023.6
2024-01-16T07:00,115,0.9,41,9.6,0,1023
2024-01-16T08:00,112.9,0.7,47,9.4,0,1022.9
2024-01-16T09:00,140.2,-3,66,10.1,0,1022.8
2024-01-16T10:00,184.9,-3.8,77,9,0,1022.7
2024-01-16T11:00,211.9,-3.3,82,8,0,1023
2024-01-16T12:00,200.7,-3,88,7.4,0,1023.2
2024-01-16T13:00,218.9,-2,79,4.6,0,1023.8
2024-01-16T14:00,227.7,-1.7,79,4.8,0,1023.2
2024-01-16T15:00,238,-1.5,79,2.3,0,1022.7
2024-01-16T16:00,231.9,-2,75,2.6,0,1022.2
2024-01-16T17:00,222.6,-2.1,64,7.3,0,1021.7
2024-01-16T18:00,216.1,-2.4,64,8.6,0,1021.3
2024-01-16T19:00,221.7,-2.5,66,8.3,0,1021
2024-01-16T20:00,208.6,-2.4,66,7.2,0,1020.4
2024-01-16T21:00,194.6,-2.3,64,7.2,0,1020
2024-01-16T22:00,193.7,-2.2,63,7.2,0,1019.7
2024-01-16T23:00,196.5,-2.2,62,6.8,0,1019.6
2024-01-17T00:00,150.9,-2,66,6.8,0,1019.5
2024-01-17T01:00,143.9,-1.5,74,7.3,0,1020.8
2024-01-17T02:00,122.9,-0.9,76,7.2,0,1020.5
2024-01-17T03:00,117.3,-0.4,77,7.3,0,1020.1
2024-01-17T04:00,112.7,0.3,75,5.9,0,1019.3
2024-01-17T05:00,106.6,0.9,73,2.9,0,1018.4
2024-01-17T06:00,106.6,1.5,70,1.1,0,1017.8
2024-01-17T07:00,108.5,1.7,68,1.1,0,1017.4
2024-01-17T08:00,113.6,1.7,68,2.2,0,1017.7
2024-01-17T09:00,165.8,0.1,77,5.1,0,1018.2
2024-01-17T10:00,235.6,-0.5,80,5.7,0,1019
2024-01-17T11:00,302.7,0.4,75,3.6,0,1019.8
2024-01-17T12:00,298,0.3,76,1.5,0,1020.6
2024-01-17T13:00,353.9,-2,88,4,0,1021.7
2024-01-17T14:00,404.2,-3.8,90,5.1,0,1022.1
2024-01-17T15:00,430.3,-4.2,90,4.7,0,1022.4
2024-01-17T16:00,413.5,-4.4,90,6.9,0,1022.9
2024-01-17T17:00,366.9,-4.4,89,6.1,0,1023.5
2024-01-17T18:00,322.2,-4.9,89,8.7,0,1024.1
2024-01-17T19:00,281.3,-4.7,88,6.9,0,1024.8
2024-01-17T20:00,247.7,-4.9,88,5.5,0,1024.9
2024-01-17T21:00,219.3,-3.3,82,2.6,0,1025.5
2024-01-17T22:00,203,-2.3,76,3.5,0,1026.1
2024-01-17T23:00,218.4,-2,65,4.7,0,1027.2
2024-01-18T00:00,284.1,-2.2,61,4.3,0,1027.8
2024-01-18T01:00,339,-2.3,83,6.1,0,1028.5
2024-01-18T02:00,168.1,-0.1,48,5.8,0,1028.5
2024-01-18T03:00,88.2,1.3,38,6.9,0,1028.6
2024-01-18T04:00,60.1,2.4,33,7.8,0,1027.9
2024-01-18T05:00,46.2,3,33,8.9,0,1027.1
2024-01-18T06:00,39,3.4,32,9.6,0,1026.4
2024-01-18T07:00,35.7,3.5,32,9.8,0,1026.1
2024-01-18T08:00,36.4,3,29,8.5,0,1026.3
2024-01-18T09:00,84.1,-0.6,35,9.6,0,1026.2
2024-01-18T10:00,151.3,-2.2,36,9.6,0,1026.7
2024-01-18T11:00,211.4,-2.4,33,8,0,1027.2
2024-01-18T12:00,260.8,-2.3,27,7.2,0,1027.5
2024-01-18T13:00,262.6,-2.3,54,7,0,1027.8
2024-01-18T14:00,249.6,-2.2,57,6.2,0,1027.6
2024-01-18T15:00,245.9,-1.8,55,2.8,0,1027.9
2024-01-18T16:00,245.9,-2.2,56,4.7,0,1028.2
2024-01-18T17:00,246.8,-2.7,53,8.3,0,1028.3
2024-01-18T18:00,247.7,-2.8,45,10.2,0,1028.8
2024-01-18T19:00,242.1,-2.8,39,7,0,1029
2024-01-18T20:00,228.6,-3,36,5.9,0,1028.7
2024-01-18T21:00,218.9,-3.1,34,4,0,1029
2024-01-18T22:00,208.6,-3,33,4.3,0,1029.3
2024-01-18T23:00,210.9,-3,31,3.3,0,1029.9
2024-01-19T00:00,202.6,-3,29,2.1,0,1030.4
2024-01-19T01:00,151.3,-2.4,44,6.1,0,1030.8
2024-01-19T02:00,99.4,-2,36,6.9,0,1030.9
